,Close,RSI,BBBuy,BBSell,MACDLine,MACDSignal,SMA5,SMA15,SMA30,SMA40,SMA100,Decision
680,7.796,69.79501662,6.241817777,7.813421139,0.110670501,0.045264419,7.756,7.313066667,7.489733333,7.4075,6.83328,Yes
681,7.37,42.67093161,6.27768542,7.809650589,0.088621961,0.053935928,7.7008,7.3356,7.485266667,7.42225,6.85086,Yes
682,7.058,32.03368244,6.301022567,7.803756004,0.045448639,0.05223847,7.5736,7.324666667,7.470466667,7.4282,6.8638,Yes
683,7.03,31.21885727,6.31403203,7.789922805,0.008871835,0.043565143,7.4156,7.334933333,7.449466667,7.43205,6.87802,Yes
684,7.016,30.76240574,6.326335595,7.780352604,-0.021003118,0.030651491,7.254,7.3436,7.431733333,7.43485,6.8927,Yes
685,7.19,42.87349755,6.345963414,7.766505062,-0.030289726,0.018463247,7.1328,7.354933333,7.4172,7.43865,6.9089,Yes
686,7.202,43.66634214,6.369753639,7.738658051,-0.036263112,0.007517975,7.0992,7.370666667,7.396133333,7.4387,6.92414,Yes
687,7.324,51.62904432,6.393319823,7.706921476,-0.030797667,-0.000145153,7.1524,7.396933333,7.377066667,7.43685,6.94254,Yes
688,7.506,61.17928644,6.418325129,7.684783817,-0.011646133,-0.002445349,7.2476,7.422933333,7.365666667,7.4396,6.96256,Yes
689,7.572,64.17204112,6.432593135,7.677944508,0.008756306,-0.000205018,7.3588,7.439066667,7.361933333,7.43875,6.98352,Yes
690,7.632,66.88005748,6.442798656,7.681120892,0.029427661,0.005721518,7.4472,7.445333333,7.363733333,7.4398,7.00358,Yes
691,7.578,61.96252095,6.453332762,7.67417023,0.040980117,0.012773237,7.5224,7.4408,7.36,7.44165,7.02086,Yes
692,8.786,86.96892344,6.404205905,7.800449688,0.145928848,0.03940436,7.8148,7.5136,7.397733333,7.47375,7.05088,Yes
693,8.868,87.61379251,6.362209523,7.92792325,0.233031942,0.078129876,8.0872,7.583466667,7.4464,7.50395,7.07656,Yes
694,8.22,60.16413747,6.36254737,7.954591377,0.246927164,0.111889334,8.2168,7.609866667,7.458533333,7.52075,7.09646,Yes
695,8.402,63.87299029,6.356059086,8.004289815,0.269518268,0.14341512,8.3708,7.650266667,7.481666667,7.54015,7.1174,Yes
696,8.274,59.3398691,6.354833542,8.057489155,0.273935591,0.169519215,8.51,7.710533333,7.523066667,7.55115,7.13752,Yes
697,8.366,61.62371928,6.349334031,8.113301826,0.281613715,0.191938115,8.426,7.797733333,7.5612,7.5629,7.16054,Yes
698,8.1,51.80773143,6.349491808,8.14714096,0.263200693,0.20619063,8.2724,7.869066667,7.602,7.5692,7.1794,Yes
699,8.372,59.50328638,6.342764011,8.196877184,0.267473104,0.218447125,8.3028,7.959466667,7.651533333,7.5864,7.1999,Yes
700,8.718,67.26169642,6.334701784,8.272769129,0.295373447,0.233832389,8.366,8.061333333,7.708133333,7.6149,7.22432,Yes
701,8.75,67.92474259,6.326754407,8.344749409,0.316419318,0.250349775,8.4612,8.164533333,7.7676,7.6414,7.25018,Yes
702,8.66,63.69209189,6.321181519,8.402272844,0.322122843,0.264704389,8.52,8.2536,7.825266667,7.66655,7.2731,Yes
703,9.118,73.49709386,6.29566457,8.498151356,0.359456113,0.283654734,8.7236,8.361066667,7.892,7.7093,7.29844,Yes
704,9.09,72.10819562,6.276058481,8.584140967,0.382375842,0.303398955,8.8672,8.462266667,7.950666667,7.74015,7.32334,Yes
705,9.394,77.49510425,6.246041247,8.691669634,0.420226048,0.326764374,9.0024,8.579733333,8.012533333,7.7823,7.35234,Yes
706,9.566,80.03976713,6.215303369,8.806666094,0.458812664,0.353174032,9.1656,8.712266667,8.076533333,7.84565,7.38374,Yes
707,10.038,85.34495482,6.160436632,8.961113414,0.521468131,0.386832852,9.4412,8.795733333,8.154666667,7.91605,7.41958,Yes
708,10.202,86.77034068,6.110164824,9.117264113,0.577697136,0.425005709,9.658,8.884666667,8.234066667,7.9992,7.4573,Yes
709,10.086,80.32347384,6.075724574,9.249184345,0.605914196,0.461187406,9.8572,9.009066667,8.309466667,8.0792,7.4917,Yes
710,10.4,84.06290127,6.034571468,9.402459721,0.646165006,0.498182926,10.0584,9.142266667,8.396266667,8.1637,7.52832,Yes
711,10.24,75.52970747,6.00593857,9.531874035,0.657573305,0.530061002,10.1932,9.273333333,8.491933333,8.24555,7.56308,Yes
712,10.988,84.249808,5.931214623,9.719954358,0.718687234,0.567786248,10.3832,9.448133333,8.622933333,8.347,7.60372,Yes
713,10.798,76.20250471,5.883226468,9.871384933,0.743221654,0.60287333,10.5024,9.628,8.748533333,8.43905,7.6439,Yes
714,10.656,70.34395941,5.853449493,9.995610502,0.742646381,0.63082794,10.6164,9.780266667,8.869866667,8.5222,7.68304,Yes
715,10.822,73.1584199,5.822851256,10.12477832,0.746974626,0.654057277,10.7008,9.920533333,8.990933333,8.6043,7.72346,Yes
716,10.91,74.64654847,5.799960223,10.24873437,0.748873114,0.673020444,10.8348,10.06453333,9.114533333,8.6859,7.76422,Yes
717,11.9,85.3250216,5.731171725,10.45656491,0.820800725,0.7025765,11.0172,10.28053333,9.267066667,8.79105,7.81408,Yes
718,11.102,61.11742783,5.717079741,10.57411158,0.804142292,0.722889659,11.078,10.4128,9.386933333,8.8731,7.85454,Yes
719,11.158,62.00008045,5.712028202,10.68539009,0.786394036,0.735590534,11.1784,10.55066667,9.506466667,8.95645,7.8956,Yes
720,13.88,83.38660266,5.54333784,11.08109995,0.980666552,0.784605738,11.79,10.84973333,9.714733333,9.10855,7.96718,Yes
721,15.352,87.73989741,5.282904154,11.61913641,1.239123178,0.875509226,12.6784,11.23546667,9.973866667,9.3081,8.05308,Yes
722,17.559999,91.59438692,4.87414224,12.3859217,1.603633296,1.02113404,13.8103998,11.73693327,10.2663333,9.570649975,8.15987999,Yes
723,16.648001,79.54349393,4.625808213,12.91684757,1.798191146,1.176545461,14.9196,12.16666667,10.52566667,9.8111,8.25718,Yes
724,16.968,80.58893888,4.397727389,13.43240864,1.955657289,1.332367827,16.0816,12.62546667,10.81726667,10.0599,8.35764,Yes
725,18.450001,84.78914046,4.098132776,14.06326362,2.174963808,1.500887023,16.9956002,13.1621334,11.15220003,10.34140002,8.47328001,Yes
726,18.299999,82.67662954,3.855810795,14.61521789,2.310033271,1.662716273,17.5852,13.69946667,11.4864,10.61885,8.58828,Yes
727,17.988001,77.9630678,3.665845215,15.08906808,2.364643029,1.803101624,17.6708004,14.1661334,11.80713337,10.88545002,8.69960001,Yes
728,17.518,70.86274386,3.529951728,15.48284897,2.342987997,1.911078899,17.8448002,14.6141334,12.1210667,11.13575002,8.80760001,Yes
729,17.448,69.75883177,3.412863805,15.84228557,2.293737039,1.987610527,17.9408002,15.0669334,12.42360003,11.38265002,8.91470001,Yes
730,18.546,76.46749239,3.260950246,16.26856165,2.316600397,2.053408501,17.96,15.58186673,12.75120003,11.65550002,9.03372001,Yes
731,19.416,80.47207349,3.0898444,16.73887149,2.377514989,2.118229798,18.1832002,16.1489334,13.10673337,11.95145002,9.16014001,Yes
732,22.066,87.83102873,2.792284676,17.42777584,2.60954192,2.216492223,18.9988,16.82666673,13.55360003,12.28345002,9.31008001,Yes
733,20.926001,73.86145176,2.601188661,17.94848013,2.670650941,2.307323966,19.6804002,17.48160013,13.94720007,12.58490005,9.44980002,Yes
734,20.99,74.13093485,2.439107655,18.43285834,2.693198944,2.384498962,20.3888002,18.1370668,14.34386673,12.90415005,9.59090002,Yes
735,19.552,58.35884507,2.36284522,18.76813087,2.565460782,2.420691326,20.5900002,18.51520013,14.68246673,13.18290005,9.71774002,Yes
736,18.518,49.52028804,2.33245926,19.00844396,2.353660674,2.407285196,20.4104002,18.7262668,14.98086673,13.43900005,9.83556002,Yes
737,18.968,53.1248779,2.297177012,19.25952359,2.196795511,2.365187259,19.7908002,18.82013353,15.2785334,13.70405005,9.95796002,Yes
738,19.073999,54.02702558,2.27159583,19.4962522,2.057316508,2.303613109,19.4203998,18.98186673,15.5742667,13.97840002,10.08164001,Yes
739,19.469999,57.58494014,2.249859385,19.73232111,1.956182629,2.234127013,19.1163996,19.14866667,15.88706667,14.25585,10.21052,Yes
740,20.408001,65.05796567,2.212737664,20.00912166,1.929480374,2.173197685,19.2875998,19.2792,16.2206667,14.54810002,10.34808001,Yes
741,20.01,59.83896179,2.199595486,20.22501356,1.854822056,2.109522559,19.5859998,19.39320007,16.54633337,14.82960002,10.48038001,Yes
742,18.893999,47.39980581,2.230280652,20.36192527,1.686165778,2.024851203,19.5711996,19.45359993,16.80986667,15.08545,10.60112,Yes
743,19.546,53.92775422,2.261516046,20.50394898,1.58682358,1.937245678,19.6655998,19.58879993,17.10146667,15.34615,10.72782,Yes
744,19.636,54.83052083,2.286540503,20.61274844,1.498087401,1.849414023,19.6988,19.7346666,17.4008,15.6098,10.85514,Yes
745,20.059999,59.22218542,2.315217544,20.71120131,1.445315814,1.768594381,19.6291996,19.83559987,17.7087333,15.87644997,10.98535999,Yes
746,20.440001,62.98513256,2.367595886,20.78716143,1.417813269,1.698438159,19.7151998,19.9038666,18.0264,16.1483,11.11776,Yes
747,20.677999,65.32330272,2.41865913,20.87232374,1.399093869,1.638569301,20.0719998,19.8113332,18.31899997,16.41429997,11.25055999,Yes
748,20.936001,67.88869852,2.487396434,20.86132695,1.38906494,1.588668428,20.35,19.81199987,18.6468,16.68265,11.38596,Yes
749,20.129999,53.47102997,2.587399584,20.6832825,1.301081261,1.531150995,20.4487998,19.75466647,18.94586663,16.93374997,11.51119999,Yes
750,19.91,50.083935,2.697173196,20.61443759,1.199771264,1.464875049,20.4188,19.77853313,19.14686663,17.17149997,11.63439999,Yes
751,20.298,55.83964834,2.810800915,20.61201019,1.137676295,1.399435298,20.3903998,19.8971998,19.3117333,17.42294997,11.76233999,Yes
752,20.48,58.46086384,2.932339204,20.68360789,1.090579937,1.337664226,20.3508,19.9979998,19.40906667,17.66024997,11.89211999,Yes
753,21.143999,66.83889583,3.042613751,20.76235016,1.094221401,1.288975661,20.3923996,20.1359998,19.55893327,17.91889995,12.02695998,Yes
754,21.85,73.47513972,3.13912737,20.89338833,1.140923808,1.25936529,20.7363998,20.29466653,19.7216666,18.19874995,12.16997998,Yes
755,21.472,65.31095766,3.248459205,21.01025612,1.134358186,1.234363869,21.0487998,20.3655998,19.8223999,18.46499995,12.30843998,Yes
756,23.436001,79.27216348,3.314528592,21.31257933,1.272959466,1.242082989,21.6764,20.59399987,19.99359997,18.77814997,12.46445999,Yes
757,23.563999,79.88762684,3.390042158,21.5922667,1.377254219,1.269117235,22.2931998,20.9053332,20.17946657,19.06974995,12.62113998,Yes
758,23.048,70.09839189,3.488968401,21.77808232,1.402109114,1.295715611,22.674,21.13879987,20.3637999,19.36839995,12.77313998,Yes
759,24.018,76.43211997,3.575247862,22.03674055,1.482982788,1.333169046,23.1076,21.4309332,20.5827999,19.68989995,12.93647998,Yes
760,24.322001,78.12621901,3.669141289,22.32602452,1.553696056,1.377274448,23.6776002,21.71506667,20.77533327,19.95094997,13.10391999,Yes
761,24.690001,80.14212657,3.785926137,22.63130162,1.620748377,1.425969234,23.9284002,21.9984,20.9511333,20.1844,13.27392,Yes
762,24.454,74.97247342,3.939032272,22.81516627,1.635985889,1.467972565,24.1064004,22.2501334,21.0307333,20.35675002,13.44192,Yes
763,25.122,79.3675025,4.091434073,23.09990589,1.682568146,1.510891681,24.5212004,22.5292,21.17059993,20.5686,13.61906,Yes
764,25.98,83.66582221,4.237133225,23.44986451,1.768334095,1.562380164,24.9136004,22.91920007,21.33693327,20.7939,13.8003,Yes
765,25.452,72.78019291,4.408114399,23.74359094,1.773258026,1.604555736,25.1396002,23.28866673,21.53359993,20.96894997,13.97774,Yes
766,21.809999,35.55407412,4.663654704,23.78142521,1.466377743,1.576920138,24.5635998,23.38946667,21.64333323,21.05669997,14.12551999,Yes
767,24.049999,52.85662031,4.889988243,23.93340024,1.387923074,1.539120725,24.4827996,23.6274666,21.8127332,21.20824992,14.29379998,Yes
768,23.806,51.1126862,5.126269509,24.05727365,1.291174646,1.489531509,24.2195996,23.80493333,21.97046657,21.36544992,14.46309998,Yes
769,23.936001,52.09514788,5.370643689,24.18160602,1.211030805,1.433831368,23.8107998,23.94400007,22.1193333,21.52764995,14.63359999,Yes
770,24.486,56.41816501,5.615780619,24.33458684,1.17831369,1.382727833,23.6175998,24.1449334,22.2552666,21.67614995,14.80825999,Yes
771,24.548,56.92933531,5.877141416,24.48207445,1.144198415,1.335021949,24.1652,24.21906667,22.40653327,21.80444995,14.98407999,Yes
772,24.34,54.43059231,6.097894737,24.58513033,1.087838032,1.285585166,24.2232002,24.27080007,22.58806663,21.86129995,15.15817999,Yes
773,24.813999,59.19255276,6.318946382,24.71664251,1.069095909,1.242287314,24.4248,24.38853333,22.7636666,21.9584999,15.33515998,Yes
774,25.878,67.96068392,6.563928674,24.91287957,1.127106052,1.219251062,24.8131998,24.51253333,22.97173327,22.0806999,15.52063998,Yes
775,26.924,74.29525657,6.791262446,25.18894306,1.243152677,1.224031385,25.3007998,24.68599993,23.2005333,22.2649999,15.71449998,Yes
776,26.348,65.92186915,7.056491686,25.39526311,1.273956697,1.234016447,25.6607998,24.7965332,23.3974666,22.4607499,15.90151998,Yes
777,26.856001,69.46309766,7.32247936,25.62848787,1.324097172,1.252032592,26.164,24.9566666,23.6034,22.65794992,16.09313999,Yes
778,27.110001,71.20835929,7.615134165,25.86622091,1.368553702,1.275336814,26.6232004,25.0892,23.8092,22.85884997,16.28604,Yes
779,27.6,74.48975399,7.899972934,26.10688794,1.426876503,1.305644752,26.9676004,25.1972,24.05820003,23.0621,16.4838,Yes
780,28.936001,81.27737031,8.149165605,26.43899798,1.562885882,1.357092978,27.3700006,25.42946673,24.35906673,23.2753,16.69520001,Yes
781,28.43,72.72691598,8.431922359,26.692974,1.611270519,1.407928486,27.7864006,25.87080013,24.6301334,23.4858,16.90580001,Yes
782,26.846001,52.5403372,8.77605528,26.79164902,1.504457759,1.427234341,27.7844006,26.05720027,24.84233343,23.68460005,17.10368002,Yes
783,30.695999,73.44292833,9.010309844,27.25470337,1.710750078,1.483937488,28.5016002,26.51653353,25.16073343,23.96335002,17.34034001,Yes
784,30.6,72.51385612,9.274096665,27.67061173,1.845221347,1.55619426,29.1016002,26.96080013,25.4524001,24.23745002,17.57618001,Yes
785,29.476,61.8296414,9.577509318,27.92392373,1.839884348,1.612932278,29.2096,27.2934668,25.7192001,24.47285005,17.79904001,Yes
786,29.086,58.34944751,9.902499757,28.15016912,1.783624485,1.647070719,29.3408,27.59600013,25.9075334,24.68900002,18.01788001,Yes
787,27.872,48.44639564,10.24666071,28.27697257,1.622376735,1.642131922,29.5459998,27.8314668,26.05113343,24.86885005,18.22336001,Yes
788,27.934,48.96250466,10.59878756,28.39238945,1.482500273,1.610205592,28.9936,28.03946687,26.2140001,25.04380002,18.42764001,Yes
789,28.4,53.08129295,10.96834056,28.53321748,1.393189651,1.566802404,28.5536,28.2076002,26.36006677,25.25055005,18.63592001,Yes
790,28.98,58.00271081,11.32712008,28.70367087,1.353607943,1.524163512,28.4544,28.34466687,26.5153334,25.47730005,18.84940001,Yes
791,29.916,64.9288186,11.69543604,28.93294559,1.381837569,1.495698323,28.6204,28.58253353,26.68953337,25.71775005,19.07278001,Yes
792,29.572001,60.64075971,12.04791084,29.1215845,1.360765844,1.468711827,28.9604002,28.7636002,26.8601334,25.94505007,19.28064002,Yes
793,31.42,72.16300157,12.38447119,29.44966017,1.476168079,1.470203078,29.6576002,29.05093347,27.07006673,26.2019501,19.50616002,Yes
794,32.368,76.31304719,12.7253931,29.83508144,1.625384438,1.50123935,30.4512002,29.36880013,27.28300007,26.4649001,19.74764002,Yes
795,32.844002,78.21554592,13.06673444,30.24444692,1.761740613,1.553339602,31.2240006,29.62933353,27.52940013,26.74920015,19.99206004,Yes
796,33.402,80.37164958,13.4110388,30.61420156,1.893008218,1.621273325,31.9212006,29.9608002,27.91580017,26.99835012,20.24334004,Yes
797,33.290001,78.55109587,13.7219962,30.98986119,1.965346071,1.690087875,32.6648006,30.3904002,28.22380023,27.24150018,20.49258005,Yes
798,33.212002,77.13153419,14.1193781,31.3179145,1.993401779,1.750750656,33.023201,30.55813373,28.53733363,27.49560022,20.74370007,Yes
799,33.799999,80.26778459,14.52327029,31.66630619,2.039571661,1.808514857,33.3096008,30.771467,28.86613357,27.7401502,20.99798006,Yes
800,33.787998,80.00651542,14.77265304,31.98916979,2.051544319,1.857120749,33.4984,31.05893353,29.17620017,27.97680013,21.24868004,Yes
801,34.124001,81.92795488,14.94696867,32.30839255,2.064348842,1.898566368,33.6428002,31.39480027,29.4954002,28.21265013,21.50242005,Yes
802,33.986,78.32130491,15.035116,32.57297903,2.039846906,1.926822475,33.782,31.80240027,29.81693353,28.45095013,21.75568005,Yes
803,33.394001,64.18086349,15.2031955,32.7686779,1.950179122,1.931493805,33.8183998,32.16640033,30.1029336,28.65775015,21.99844006,Yes
804,32.139999,44.37967633,15.4040567,32.88186964,1.757667974,1.896728639,33.4863998,32.4157336,30.3116669,28.81175012,22.22894005,Yes
805,33.273998,58.03813487,15.52081671,33.06717115,1.677271206,1.852837152,33.3835998,32.70200013,30.5233335,29.00730007,22.46774003,Yes
806,32.703999,50.73243104,15.67181183,33.18542848,1.549698078,1.792209337,33.0995994,32.88786673,30.73520013,29.27965007,22.69912002,Yes
807,32.986,54.06955695,15.84325883,33.31211234,1.45458305,1.72468408,32.8995994,33.11546667,30.93953343,29.5030501,22.92860002,Yes
808,33.108002,55.58792013,16.04849975,33.4322937,1.373218638,1.654390991,32.8423996,33.22800013,31.1394668,29.73560015,23.15766004,Yes
809,33.316002,58.32799601,16.26704421,33.55734576,1.310414969,1.585595787,33.0776002,33.29120027,31.3300002,29.97010017,23.38996006,Yes
810,33.245998,56.94840811,16.44692983,33.68087209,1.240691946,1.516615019,33.0720002,33.318,31.47366677,30.18910012,23.61842004,Yes
811,33.243999,56.90356987,16.59934693,33.78858881,1.171767242,1.447645463,33.1800002,33.3074666,31.6341334,30.4065001,23.84846003,Yes
812,35.584,79.23332544,16.60071156,34.00210006,1.29107968,1.416332307,33.6996002,33.46039987,31.92540003,30.6876001,24.09442003,Yes
813,36.678001,83.80907953,16.62074246,34.35537153,1.457115661,1.424488978,34.4136,33.69146647,32.1248001,30.98420015,24.35322004,Yes
814,36.222,75.69806189,16.66984946,34.64080437,1.534219377,1.446435058,34.9947996,33.8529332,32.3122001,31.24280015,24.60888004,Yes
815,36.466,77.08264668,16.78688385,34.92744896,1.596608677,1.476469782,35.6388,34.03146667,32.5452001,31.48135015,24.86532004,Yes
816,37.048,80.2188869,16.95289762,35.23581016,1.673721563,1.515920138,36.3996002,34.22639993,32.8106001,31.74885015,25.12670004,Yes
817,37.728001,83.32878083,17.09393728,35.54053827,1.769308986,1.566597907,36.8284004,34.47586667,33.13913347,32.02065015,25.38498005,Yes
818,38.18,85.14043634,17.23491691,35.84583009,1.860093251,1.625296976,37.1288002,34.79493327,33.4806668,32.29740012,25.65576005,Yes
819,38.674,86.94883364,17.36049573,36.17160072,1.949430288,1.690123639,37.6192002,35.23053333,33.82313347,32.57425013,25.93092005,Yes
820,38.599998,85.13801641,17.46520572,36.4657004,1.99130467,1.750359845,38.0459998,35.5856,34.14380007,32.81585005,26.17812003,No
821,36.189999,47.52910861,17.67067888,36.56454793,1.809168671,1.76212161,37.8743996,35.818,34.35293337,33.00985002,26.38650002,No
822,34.661999,35.82361192,17.973816,36.54836545,1.523960482,1.714489385,37.2611992,35.92973327,34.52259997,33.20524997,26.55752002,No
823,36.195999,50.19123037,18.23070204,36.64415882,1.405510072,1.652693522,36.864399,36.13559973,34.68179993,33.34274997,26.753,No
824,36.613998,53.50065876,18.48964821,36.76673521,1.330034485,1.588161715,36.4523986,36.35546613,34.8233332,33.49309992,26.94945998,No
825,34.945999,40.86126342,18.7703737,36.80175296,1.122684353,1.495066242,35.7215988,36.46879953,34.89339977,33.6298499,27.11441996,No
826,33.756001,34.14675992,19.05655095,36.80537157,0.852507806,1.366554555,35.2347992,36.502933,34.9051998,33.74659993,27.26897998,No
827,34.585999,41.91375485,19.33424568,36.82595681,0.697326503,1.232708945,35.2195992,36.4363996,34.94839973,33.9144499,27.43495996,No
828,35.740002,51.24197272,19.5957169,36.88698701,0.659856189,1.118138393,35.1283998,36.37386633,35.0326664,34.10959995,27.61717998,No
829,35.944,52.80507167,19.91123759,36.95086881,0.639252721,1.022361259,34.9944002,36.355333,35.1041331,34.29819995,27.80213998,No
830,36.787998,59.1293905,20.24114102,37.05810337,0.683152947,0.954519596,35.3628,36.37679953,35.2041331,34.4933999,27.98455996,No
831,36.712002,58.30857237,20.56739123,37.15229756,0.703700133,0.904355704,35.9540002,36.35439967,35.2903998,34.66329995,28.15751998,No
832,36.560001,56.47906756,20.90287088,37.2353168,0.699653546,0.863415272,36.3488006,36.276533,35.37619983,34.83799995,28.30245999,No
833,36.68,57.70144315,21.21428263,37.32149213,0.698082452,0.830348708,36.5368002,36.176533,35.48573313,34.96949995,28.45999998,No
834,34.52,36.29401776,21.52519373,37.30336282,0.516588491,0.767596665,36.2520002,35.89959967,35.5650665,35.02329995,28.59529998,No
835,34.307999,34.81499437,21.87188889,37.30194138,0.351593558,0.684396043,35.7560004,35.6134664,35.5995332,35.05989988,28.74285997,No
836,32.900002,26.46008361,22.12335071,37.29769187,0.105998411,0.568716517,34.9936004,35.39413327,35.60606663,35.04734993,28.88667999,No
837,34.630001,45.28305687,22.37432945,37.29228468,0.050378219,0.465048857,34.6076004,35.39200007,35.66086667,35.08084992,29.0433,No
838,33.931999,40.41390306,22.66484464,37.28306388,-0.049454036,0.362148279,34.0580002,35.24106673,35.68833323,35.09884985,29.19188,No
839,32.571999,32.47594816,22.90950436,37.3001975,-0.23559664,0.242599295,33.6684,34.97160013,35.66353313,35.06814985,29.3229,No
840,32.894001,35.95096469,23.14742575,37.30691127,-0.353063231,0.12346679,33.3856004,34.83480027,35.6517999,35.04579992,29.44776,No
841,31.844,30.0647748,23.36477652,37.34504046,-0.524832712,-0.006193111,33.1744,34.70733353,35.60513327,34.9887999,29.5661,No
