,Closing,RSI,MACD,BB,SMA1,SMA2,Decision
1811,70.862,Hold,Buy,Hold,Sell,Buy,No
1812,69.849998,Hold,Buy,Hold,Buy,Buy,No
1813,68.75,Hold,Sell,Sell,Buy,Buy,No
1814,66.625999,Hold,Sell,Sell,Buy,Buy,No
1815,66.793999,Hold,Sell,Sell,Buy,Buy,No
1816,69.0,Hold,Sell,Sell,Buy,Buy,No
1817,63.046001000000004,Hold,Sell,Sell,Buy,Buy,No
1818,62.083999999999996,Hold,Sell,Sell,Buy,Buy,No
1819,63.146,Hold,Sell,Sell,Buy,Buy,No
1820,64.73200200000001,Hold,Sell,Sell,Buy,Buy,No
1821,64.461998,Hold,Sell,Sell,Buy,Buy,No
1822,66.814003,Hold,Sell,Sell,Buy,Buy,No
1823,67.098,Hold,Sell,Sell,Buy,Buy,No
1824,66.954002,Hold,Sell,Sell,Buy,Buy,No
1825,66.660004,Hold,Sell,Sell,Buy,Sell,No
1826,69.234001,Hold,Buy,Sell,Buy,Sell,No
1827,70.410004,Hold,Buy,Hold,Buy,Sell,No
1828,71.484001,Hold,Buy,Hold,Buy,Sell,No
1829,70.197998,Hold,Buy,Sell,Buy,Sell,No
1830,68.612,Hold,Buy,Sell,Buy,Sell,No
1831,66.185997,Hold,Buy,Sell,Buy,Sell,No
1832,67.024002,Hold,Buy,Sell,Buy,Sell,No
1833,66.66999799999999,Hold,Sell,Sell,Buy,Sell,No
1834,65.639999,Hold,Sell,Sell,Buy,Sell,No
1835,66.459999,Hold,Sell,Sell,Buy,Sell,No
1836,65.82,Hold,Sell,Sell,Buy,Sell,No
1837,65.433998,Hold,Sell,Sell,Buy,Sell,No
1838,69.101997,Hold,Sell,Sell,Buy,Buy,No
1839,68.36799599999999,Hold,Buy,Sell,Buy,Buy,No
1840,65.32599599999999,Hold,Sell,Sell,Buy,Buy,No
1841,65.120003,Hold,Sell,Sell,Buy,Sell,No
1842,64.269997,Hold,Sell,Sell,Buy,Sell,No
1843,62.712002000000005,Hold,Sell,Sell,Buy,Sell,No
1844,62.110001000000004,Hold,Sell,Sell,Buy,Sell,No
1845,63.306000000000004,Hold,Sell,Sell,Buy,Sell,No
1846,61.82,Hold,Sell,Sell,Buy,Sell,No
1847,60.307999,Hold,Sell,Buy,Buy,Sell,No
1848,60.835999,Hold,Sell,Sell,Buy,Sell,No
1849,55.835999,Buy,Sell,Buy,Buy,Sell,No
1850,51.556000000000004,Buy,Sell,Buy,Buy,Sell,No
1851,53.226002,Buy,Sell,Buy,Sell,Sell,Yes
1852,50.495998,Buy,Sell,Buy,Sell,Sell,Yes
1853,53.506001,Hold,Sell,Buy,Sell,Sell,Yes
1854,57.388000000000005,Hold,Sell,Sell,Sell,Sell,Yes
1855,61.144001,Hold,Sell,Sell,Sell,Sell,Yes
1856,59.860001000000004,Hold,Buy,Sell,Sell,Sell,Yes
1857,57.931999,Hold,Buy,Sell,Sell,Sell,Yes
1858,60.939999,Hold,Buy,Sell,Sell,Sell,Yes
1859,60.186001,Hold,Buy,Sell,Sell,Sell,Yes
1860,58.816002000000005,Hold,Buy,Sell,Sell,Sell,Yes
1861,60.068001,Hold,Buy,Sell,Sell,Sell,Yes
1862,58.242001,Hold,Buy,Sell,Sell,Sell,Yes
1863,57.537997999999995,Hold,Buy,Sell,Sell,Sell,Yes
1864,58.669998,Hold,Buy,Sell,Sell,Sell,Yes
1865,60.015999,Hold,Buy,Sell,Sell,Sell,Yes
1866,58.048,Hold,Buy,Sell,Sell,Sell,Yes
1867,56.674,Hold,Buy,Sell,Sell,Sell,Yes
1868,56.692001,Hold,Buy,Sell,Sell,Sell,Yes
1869,56.138000000000005,Hold,Buy,Sell,Sell,Sell,Yes
1870,57.096001,Hold,Buy,Sell,Sell,Sell,Yes
1871,58.816002000000005,Hold,Buy,Sell,Sell,Sell,Yes
1872,58.779999,Hold,Buy,Sell,Sell,Sell,Yes
1873,59.984001,Hold,Buy,Sell,Sell,Sell,Yes
1874,60.23,Hold,Buy,Sell,Sell,Sell,Yes
1875,56.889998999999996,Hold,Buy,Sell,Sell,Sell,Yes
1876,58.818001,Hold,Buy,Sell,Sell,Sell,Yes
1877,60.554001,Hold,Buy,Hold,Sell,Sell,Yes
1878,60.394001,Hold,Buy,Sell,Sell,Sell,Yes
1879,61.369999,Hold,Buy,Hold,Sell,Sell,Yes
1880,61.004002,Hold,Buy,Hold,Sell,Sell,Yes
1881,60.212002000000005,Hold,Buy,Sell,Sell,Buy,Yes
1882,58.394001,Hold,Buy,Sell,Sell,Buy,Yes
1883,56.835999,Hold,Buy,Sell,Sell,Buy,Yes
1884,57.296001000000004,Hold,Sell,Sell,Sell,Buy,Yes
1885,56.908001,Hold,Sell,Sell,Sell,Buy,Yes
1886,55.363997999999995,Hold,Sell,Sell,Sell,Buy,Yes
1887,56.897999,Hold,Sell,Sell,Sell,Buy,Yes
1888,55.001999,Hold,Sell,Sell,Sell,Buy,Yes
1889,55.813999,Hold,Sell,Sell,Sell,Buy,Yes
1890,55.57,Hold,Sell,Sell,Sell,Buy,Yes
1891,55.77,Hold,Sell,Sell,Sell,Sell,Yes
1892,56.751999,Hold,Sell,Sell,Sell,Sell,Yes
1893,58.344002,Hold,Buy,Sell,Sell,Sell,Yes
1894,56.945999,Hold,Buy,Sell,Sell,Sell,Yes
1895,58.363997999999995,Hold,Buy,Sell,Sell,Sell,Yes
1896,59.348,Hold,Buy,Sell,Sell,Sell,Yes
1897,58.226002,Hold,Buy,Sell,Sell,Sell,Yes
1898,63.900002,Sell,Buy,Hold,Sell,Sell,Yes
1899,63.217999,Hold,Buy,Hold,Sell,Sell,Yes
1900,63.532001,Hold,Buy,Hold,Sell,Sell,Yes
1901,66.41999799999999,Sell,Buy,Hold,Sell,Buy,Yes
1902,68.554001,Sell,Buy,Hold,Sell,Buy,Yes
1903,68.956001,Sell,Buy,Hold,Sell,Buy,Yes
1904,71.543999,Sell,Buy,Hold,Sell,Buy,Yes
1905,71.634003,Sell,Buy,Hold,Sell,Buy,Yes
1906,74.166,Sell,Buy,Hold,Sell,Buy,Yes
1907,70.510002,Hold,Buy,Hold,Sell,Buy,No
1908,72.444,Hold,Buy,Hold,Sell,Buy,No
1909,69.501999,Hold,Buy,Hold,Sell,Buy,No
1910,66.725998,Hold,Buy,Sell,Sell,Buy,No
1911,66.601997,Hold,Sell,Sell,Buy,Buy,No
1912,68.400002,Hold,Sell,Sell,Buy,Buy,No
1913,68.900002,Hold,Sell,Sell,Buy,Buy,No
1914,69.986,Hold,Sell,Hold,Buy,Buy,No
1915,68.589996,Hold,Sell,Sell,Buy,Buy,No
1916,67.014,Hold,Sell,Sell,Buy,Buy,No
1917,62.172001,Hold,Sell,Sell,Buy,Buy,No
1918,61.832001,Hold,Sell,Sell,Buy,Buy,No
1919,61.779999,Hold,Sell,Sell,Buy,Buy,No
1920,63.702,Hold,Sell,Sell,Buy,Buy,No
1921,64.494003,Hold,Sell,Sell,Buy,Buy,No
1922,63.792,Hold,Sell,Sell,Buy,Buy,No
1923,63.341999,Hold,Sell,Sell,Buy,Buy,No
1924,63.773998,Hold,Sell,Sell,Buy,Buy,No
1925,62.02,Hold,Sell,Sell,Buy,Buy,No
1926,64.538002,Hold,Sell,Sell,Buy,Buy,No
1927,64.769997,Hold,Sell,Sell,Buy,Buy,No
1928,64.045998,Hold,Sell,Sell,Buy,Sell,No
1929,62.716,Hold,Sell,Sell,Buy,Sell,No
1930,60.639998999999996,Hold,Sell,Sell,Buy,Sell,No
1931,59.486000000000004,Hold,Sell,Sell,Buy,Sell,No
1932,61.748001,Hold,Sell,Sell,Buy,Sell,No
1933,61.330002,Hold,Sell,Sell,Buy,Sell,No
1934,59.436001,Hold,Sell,Sell,Buy,Sell,No
1935,58.034,Hold,Sell,Sell,Buy,Sell,No
1936,59.627998,Hold,Sell,Sell,Buy,Sell,No
1937,60.167999,Hold,Sell,Sell,Buy,Sell,No
1938,69.907997,Sell,Buy,Hold,Buy,Sell,No
1939,69.634003,Hold,Buy,Hold,Buy,Sell,No
1940,68.398003,Hold,Buy,Hold,Buy,Sell,No
1941,75.914001,Sell,Buy,Hold,Buy,Sell,No
1942,74.068001,Hold,Buy,Hold,Buy,Sell,No
1943,70.489998,Hold,Buy,Hold,Buy,Sell,No
1944,71.098,Hold,Buy,Hold,Buy,Sell,No
1945,71.281998,Hold,Buy,Hold,Buy,Buy,No
1946,69.528,Hold,Buy,Hold,Buy,Buy,No
1947,67.737999,Hold,Buy,Sell,Buy,Buy,No
1948,67.089996,Hold,Buy,Sell,Buy,Buy,No
1949,61.099998,Hold,Sell,Sell,Buy,Buy,No
1950,61.688,Hold,Sell,Sell,Buy,Buy,No
1951,64.379997,Hold,Sell,Sell,Buy,Buy,No
1952,64.32800300000001,Hold,Sell,Sell,Buy,Buy,No
1953,64.019997,Hold,Sell,Sell,Buy,Buy,No
1954,64.564003,Hold,Sell,Sell,Buy,Buy,No
1955,63.854,Hold,Sell,Sell,Buy,Buy,No
1956,62.372002,Hold,Sell,Sell,Buy,Buy,No
1957,61.001999,Hold,Sell,Sell,Buy,Buy,No
1958,60.630001,Hold,Sell,Sell,Buy,Buy,No
1959,60.332001,Hold,Sell,Sell,Buy,Sell,No
1960,57.790001000000004,Buy,Sell,Sell,Buy,Sell,No
1961,56.147999,Buy,Sell,Sell,Buy,Sell,No
1962,56.189999,Buy,Sell,Sell,Buy,Sell,No
1963,52.647999,Buy,Sell,Buy,Buy,Sell,No
1964,57.099998,Hold,Sell,Sell,Buy,Sell,No
1965,55.888000000000005,Hold,Sell,Sell,Buy,Sell,No
1966,58.108002,Hold,Sell,Sell,Buy,Sell,No
1967,57.891998,Hold,Sell,Sell,Buy,Sell,No
1968,59.040001000000004,Hold,Sell,Sell,Buy,Sell,No
1969,58.967999,Hold,Buy,Sell,Buy,Sell,No
1970,56.992001,Hold,Buy,Sell,Buy,Sell,No
1971,59.804001,Hold,Buy,Sell,Sell,Sell,No
1972,59.666000000000004,Hold,Buy,Sell,Sell,Sell,No
1973,59.82,Hold,Buy,Sell,Sell,Sell,No
1974,59.936001,Hold,Buy,Sell,Sell,Sell,No
1975,60.198002,Hold,Buy,Sell,Sell,Sell,No
1976,61.916000000000004,Hold,Buy,Sell,Sell,Sell,No
1977,61.504002,Hold,Buy,Sell,Sell,Sell,No
1978,52.953998999999996,Hold,Buy,Buy,Sell,Sell,No
1979,62.139998999999996,Hold,Buy,Sell,Sell,Sell,No
1980,60.203998999999996,Hold,Buy,Sell,Sell,Sell,No
1981,58.959998999999996,Hold,Buy,Sell,Sell,Sell,No
1982,56.366001000000004,Hold,Buy,Sell,Sell,Sell,No
1983,52.389998999999996,Hold,Sell,Buy,Sell,Sell,No
1984,50.111999999999995,Hold,Sell,Buy,Sell,Sell,No
1985,52.560001,Hold,Sell,Sell,Sell,Sell,No
1986,51.375999,Hold,Sell,Buy,Sell,Sell,No
1987,50.445999,Hold,Sell,Buy,Sell,Sell,No
1988,51.756001,Hold,Sell,Sell,Sell,Sell,No
1989,51.917999,Hold,Sell,Sell,Sell,Sell,No
1990,55.318001,Hold,Sell,Sell,Sell,Sell,No
1991,54.355999,Hold,Sell,Sell,Sell,Sell,No
1992,52.782001,Hold,Buy,Sell,Sell,Sell,No
1993,52.0,Hold,Buy,Sell,Sell,Sell,No
1994,52.189999,Hold,Buy,Sell,Sell,Sell,No
1995,58.827999,Hold,Buy,Sell,Sell,Sell,No
1996,57.700001,Hold,Buy,Sell,Sell,Sell,No
1997,62.972,Hold,Buy,Hold,Sell,Sell,No
1998,66.18,Sell,Buy,Hold,Sell,Sell,No
1999,66.970001,Sell,Buy,Hold,Sell,Sell,No
2000,65.980003,Hold,Buy,Hold,Sell,Sell,No
2001,67.46399699999999,Sell,Buy,Hold,Sell,Buy,No
2002,68.856003,Sell,Buy,Hold,Sell,Buy,No
2003,69.281998,Sell,Buy,Hold,Sell,Buy,No
2004,68.279999,Hold,Buy,Hold,Sell,Buy,No
2005,68.211998,Hold,Buy,Hold,Sell,Buy,No
2006,69.63200400000001,Sell,Buy,Hold,Sell,Buy,No
2007,70.279999,Sell,Buy,Hold,Sell,Buy,No
2008,70.101997,Sell,Buy,Hold,Sell,Buy,No
2009,66.255997,Hold,Buy,Sell,Sell,Buy,No
2010,67.746002,Hold,Buy,Hold,Sell,Buy,No
2011,68.800003,Hold,Buy,Hold,Sell,Buy,No
2012,69.688004,Hold,Buy,Hold,Sell,Buy,No
2013,70.862,Hold,Buy,Hold,Sell,Buy,No
2014,70.694,Hold,Buy,Hold,Buy,Buy,No
2015,69.498001,Hold,Sell,Sell,Buy,Buy,No
2016,67.638,Hold,Sell,Sell,Buy,Buy,No
2017,65.166,Hold,Sell,Sell,Buy,Buy,No
2018,69.199997,Hold,Sell,Sell,Buy,Buy,No
2019,68.783997,Hold,Sell,Sell,Buy,Buy,No
2020,69.57399699999999,Hold,Sell,Sell,Buy,Buy,No
2021,68.234001,Hold,Sell,Sell,Buy,Buy,No
2022,70.096001,Hold,Sell,Sell,Buy,Buy,No
2023,71.697998,Hold,Sell,Hold,Buy,Buy,No
2024,71.940002,Hold,Sell,Hold,Buy,Buy,No
2025,72.612,Hold,Sell,Hold,Buy,Buy,No
2026,71.594002,Hold,Sell,Hold,Buy,Buy,No
2027,73.029999,Hold,Buy,Hold,Buy,Buy,No
2028,73.351997,Hold,Buy,Hold,Buy,Buy,No
2029,73.32,Hold,Buy,Hold,Buy,Buy,No
2030,75.358002,Sell,Buy,Hold,Buy,Buy,No
2031,73.141998,Hold,Buy,Hold,Buy,Buy,No
2032,69.683998,Hold,Sell,Sell,Buy,Buy,No
2033,67.405998,Hold,Sell,Sell,Buy,Buy,No
2034,66.594002,Hold,Sell,Sell,Buy,Buy,No
2035,63.076,Buy,Sell,Sell,Buy,Buy,No
2036,63.953998999999996,Hold,Sell,Sell,Buy,Buy,No
2037,59.077999,Buy,Sell,Sell,Buy,Buy,No
2038,65.218002,Hold,Sell,Sell,Buy,Buy,No
2039,63.226002,Hold,Sell,Sell,Buy,Sell,No
2040,66.774002,Hold,Sell,Sell,Buy,Sell,No
2041,66.559998,Hold,Sell,Sell,Buy,Sell,No
2042,62.023998,Hold,Sell,Sell,Buy,Sell,No
2043,60.071999,Hold,Sell,Sell,Buy,Sell,No
2044,63.537997999999995,Hold,Sell,Sell,Buy,Sell,No
2045,66.991997,Hold,Sell,Sell,Buy,Sell,No
2046,67.07,Hold,Sell,Sell,Buy,Sell,No
2047,67.706001,Hold,Buy,Sell,Buy,Sell,No
2048,68.994003,Hold,Buy,Sell,Buy,Sell,No
2049,69.452003,Hold,Buy,Sell,Buy,Sell,No
2050,66.879997,Hold,Buy,Sell,Buy,Sell,No
2051,68.886002,Hold,Buy,Sell,Buy,Sell,No
2052,69.209999,Hold,Buy,Sell,Buy,Sell,No
2053,69.461998,Hold,Buy,Sell,Buy,Sell,No
2054,60.452,Hold,Sell,Sell,Buy,Sell,No
2055,59.784,Hold,Sell,Sell,Buy,Sell,No
2056,57.518002,Buy,Sell,Sell,Buy,Sell,No
2057,58.301998,Hold,Sell,Sell,Buy,Sell,No
2058,59.408001,Hold,Sell,Sell,Buy,Sell,No
2059,59.276001,Hold,Sell,Sell,Buy,Sell,No
2060,59.492001,Hold,Sell,Sell,Buy,Sell,No
2061,61.754002,Hold,Sell,Sell,Buy,Sell,No
2062,61.403999,Hold,Sell,Sell,Buy,Sell,No
2063,62.442001,Hold,Sell,Sell,Buy,Sell,No
2064,62.577999,Hold,Buy,Sell,Buy,Sell,No
2065,64.269997,Hold,Buy,Sell,Buy,Sell,No
2066,63.443999999999996,Hold,Buy,Sell,Buy,Sell,No
2067,61.501999,Hold,Buy,Sell,Buy,Sell,No
2068,61.16,Hold,Buy,Sell,Sell,Sell,No
2069,62.568001,Hold,Buy,Sell,Sell,Sell,No
2070,62.361999999999995,Hold,Buy,Sell,Sell,Sell,No
2071,61.633998999999996,Hold,Buy,Sell,Sell,Sell,No
2072,60.754002,Hold,Buy,Sell,Sell,Sell,No
2073,61.576,Hold,Buy,Sell,Sell,Sell,No
2074,61.127998,Hold,Buy,Sell,Sell,Sell,No
2075,60.512001,Hold,Buy,Sell,Sell,Sell,No
2076,58.245998,Hold,Sell,Sell,Sell,Sell,No
2077,58.942001,Hold,Sell,Sell,Sell,Sell,No
2078,59.754002,Hold,Sell,Sell,Sell,Sell,No
2079,59.571999,Hold,Sell,Sell,Sell,Sell,No
2080,62.948002,Hold,Buy,Sell,Sell,Sell,No
2081,63.976002,Hold,Buy,Sell,Sell,Sell,No
2082,58.958,Hold,Buy,Sell,Sell,Sell,No
2083,57.071999,Hold,Sell,Sell,Sell,Sell,No
2084,55.307999,Hold,Sell,Buy,Sell,Sell,No
2085,55.248001,Hold,Sell,Buy,Sell,Sell,No
2086,55.318001,Hold,Sell,Buy,Sell,Sell,No
2087,56.827999,Hold,Sell,Sell,Sell,Sell,No
2088,58.183997999999995,Hold,Sell,Sell,Sell,Sell,No
2089,56.672001,Hold,Sell,Sell,Sell,Sell,No
2090,57.792,Hold,Sell,Sell,Sell,Sell,No
2091,57.992001,Hold,Buy,Sell,Sell,Sell,No
2092,55.085999,Hold,Sell,Sell,Sell,Sell,No
2093,53.897999,Hold,Sell,Sell,Sell,Sell,No
2094,53.493999,Hold,Sell,Sell,Sell,Sell,No
2095,54.720001,Hold,Sell,Sell,Sell,Sell,No
2096,54.804001,Hold,Sell,Sell,Sell,Sell,No
2097,52.905998,Hold,Sell,Sell,Sell,Sell,No
2098,52.083999999999996,Hold,Sell,Buy,Sell,Sell,No
2099,53.554001,Hold,Sell,Sell,Sell,Sell,No
2100,54.966,Hold,Sell,Sell,Sell,Sell,No
2101,55.723999,Hold,Buy,Sell,Sell,Sell,No
2102,55.972,Hold,Buy,Sell,Sell,Sell,No
2103,57.835999,Hold,Buy,Sell,Sell,Sell,No
2104,57.175999,Hold,Buy,Sell,Sell,Sell,No
2105,58.361999999999995,Hold,Buy,Sell,Sell,Sell,No
2106,53.556000000000004,Hold,Buy,Sell,Sell,Sell,No
2107,54.992001,Hold,Buy,Sell,Sell,Sell,No
2108,54.639998999999996,Hold,Buy,Sell,Sell,Sell,No
2109,54.462002000000005,Hold,Buy,Sell,Sell,Sell,No
2110,55.212002000000005,Hold,Buy,Sell,Sell,Sell,No
2111,53.683997999999995,Hold,Buy,Sell,Sell,Sell,No
2112,53.540001000000004,Hold,Buy,Sell,Sell,Sell,No
2113,53.276001,Hold,Sell,Sell,Sell,Sell,No
2114,54.672001,Hold,Buy,Sell,Sell,Sell,No
2115,54.245998,Hold,Buy,Sell,Sell,Sell,No
2116,54.652,Hold,Buy,Sell,Sell,Sell,No
2117,52.549999,Hold,Sell,Sell,Sell,Sell,No
2118,52.779999,Hold,Sell,Sell,Sell,Sell,No
2119,51.731998,Hold,Sell,Sell,Sell,Sell,No
2120,49.526001,Buy,Sell,Buy,Sell,Sell,No
2121,47.028,Buy,Sell,Buy,Sell,Sell,No
2122,48.293999,Hold,Sell,Buy,Sell,Sell,No
2123,47.737999,Hold,Sell,Buy,Sell,Sell,No
2124,46.801998,Buy,Sell,Buy,Sell,Sell,No
2125,48.82,Hold,Sell,Sell,Sell,Sell,No
2126,51.006001,Hold,Sell,Sell,Sell,Sell,No
2127,51.068001,Hold,Buy,Sell,Sell,Sell,No
2128,49.411999,Hold,Buy,Sell,Sell,Sell,No
2129,48.967999,Hold,Buy,Sell,Sell,Sell,No
2130,48.396,Hold,Buy,Sell,Sell,Sell,No
2131,47.903999,Hold,Buy,Sell,Sell,Sell,No
2132,45.402,Hold,Sell,Buy,Sell,Sell,No
2133,46.462002000000005,Hold,Sell,Buy,Sell,Sell,No
2134,46.389998999999996,Hold,Sell,Buy,Sell,Sell,No
2135,45.666000000000004,Hold,Sell,Buy,Sell,Sell,No
2136,42.206001,Buy,Sell,Buy,Sell,Sell,No
2137,41.071999,Buy,Sell,Buy,Sell,Sell,No
2138,41.015999,Buy,Sell,Buy,Sell,Sell,No
2139,38.546001000000004,Buy,Sell,Buy,Sell,Sell,No
2140,39.098,Buy,Sell,Buy,Sell,Sell,No
2141,38.125999,Buy,Sell,Buy,Sell,Sell,No
2142,37.740002000000004,Buy,Sell,Buy,Sell,Sell,No
2143,37.972,Buy,Sell,Buy,Sell,Sell,No
2144,37.644001,Buy,Sell,Buy,Sell,Sell,No
2145,37.032001,Buy,Sell,Buy,Sell,Sell,No
2146,35.793999,Buy,Sell,Buy,Sell,Sell,No
2147,38.720001,Hold,Sell,Sell,Sell,Sell,Yes
2148,39.318001,Hold,Buy,Sell,Sell,Sell,Yes
2149,41.189999,Hold,Buy,Sell,Sell,Sell,Yes
2150,40.900002,Hold,Buy,Sell,Sell,Sell,Yes
2151,42.576,Hold,Buy,Sell,Sell,Sell,Yes
2152,43.419998,Hold,Buy,Sell,Sell,Sell,Yes
2153,41.852001,Hold,Buy,Sell,Sell,Sell,Yes
2154,42.782001,Hold,Buy,Sell,Sell,Sell,Yes
2155,42.984001,Hold,Buy,Sell,Sell,Sell,Yes
2156,45.006001,Hold,Buy,Sell,Sell,Sell,Yes
2157,44.948002,Hold,Buy,Sell,Sell,Sell,Yes
2158,45.285999,Hold,Buy,Sell,Sell,Sell,Yes
2159,43.924,Hold,Buy,Sell,Sell,Sell,Yes
2160,44.372002,Hold,Buy,Sell,Sell,Sell,Yes
2161,44.728001,Hold,Buy,Sell,Sell,Sell,Yes
2162,43.952,Hold,Buy,Sell,Sell,Sell,Yes
2163,43.854,Hold,Buy,Sell,Sell,Buy,Yes
2164,44.568001,Hold,Buy,Hold,Sell,Buy,Yes
2165,44.692001,Hold,Buy,Hold,Sell,Buy,Yes
2166,45.433997999999995,Hold,Buy,Hold,Sell,Buy,Yes
2167,44.91,Hold,Buy,Hold,Sell,Buy,Yes
2168,46.98,Hold,Buy,Hold,Sell,Buy,Yes
2169,46.619999,Hold,Buy,Hold,Sell,Buy,Yes
2170,46.068001,Hold,Buy,Hold,Sell,Buy,Yes
2171,46.012001,Hold,Buy,Hold,Sell,Buy,Yes
2172,47.784,Hold,Buy,Hold,Sell,Buy,Yes
2173,47.720001,Hold,Buy,Hold,Sell,Buy,Yes
2174,49.015999,Sell,Buy,Hold,Sell,Buy,Yes
2175,50.700001,Sell,Buy,Hold,Sell,Buy,Yes
2176,50.476002,Sell,Buy,Hold,Sell,Buy,Yes
2177,50.972,Sell,Buy,Hold,Sell,Buy,Yes
2178,50.708,Sell,Buy,Hold,Sell,Buy,Yes
2179,51.636002000000005,Sell,Buy,Hold,Sell,Buy,Yes
2180,51.136002000000005,Hold,Buy,Hold,Sell,Buy,Yes
2181,52.034,Sell,Buy,Hold,Sell,Buy,Yes
2182,52.976002,Sell,Buy,Hold,Sell,Buy,Yes
2183,45.763999999999996,Hold,Sell,Sell,Sell,Buy,Yes
2184,45.608002,Hold,Sell,Sell,Sell,Buy,Yes
2185,47.153999,Hold,Sell,Sell,Sell,Buy,Yes
2186,48.452,Hold,Sell,Sell,Sell,Buy,Yes
2187,48.321999,Hold,Sell,Sell,Sell,Buy,Yes
2188,46.77,Hold,Sell,Sell,Sell,Buy,Yes
2189,46.868,Hold,Sell,Sell,Sell,Buy,Yes
2190,45.664001,Hold,Sell,Sell,Sell,Buy,Yes
2191,46.150002,Hold,Sell,Sell,Sell,Buy,Yes
2192,46.683997999999995,Hold,Sell,Sell,Sell,Buy,Yes
2193,47.66,Hold,Sell,Sell,Buy,Buy,Yes
2194,47.001999,Hold,Sell,Sell,Buy,Buy,Yes
2195,45.801998,Hold,Sell,Sell,Buy,Buy,Yes
2196,47.0,Hold,Sell,Sell,Buy,Buy,Yes
2197,43.924,Hold,Sell,Sell,Buy,Sell,Yes
2198,43.127998,Hold,Sell,Sell,Buy,Sell,Yes
2199,43.987999,Hold,Sell,Sell,Buy,Sell,Yes
2200,45.366001000000004,Hold,Sell,Sell,Buy,Sell,Yes
2201,45.172001,Hold,Sell,Sell,Buy,Sell,Yes
2202,44.166000000000004,Hold,Sell,Sell,Buy,Sell,Yes
2203,44.43,Hold,Sell,Sell,Buy,Sell,Yes
2204,42.279999,Hold,Sell,Sell,Buy,Sell,Yes
2205,43.0,Hold,Sell,Sell,Buy,Sell,Yes
2206,42.816002000000005,Hold,Sell,Sell,Buy,Sell,Yes
2207,43.118,Hold,Sell,Sell,Buy,Sell,Yes
2208,44.341999,Hold,Sell,Sell,Buy,Sell,Yes
2209,45.122002,Hold,Buy,Sell,Sell,Sell,Yes
2210,45.001999,Hold,Buy,Sell,Sell,Sell,Yes
2211,44.136002000000005,Hold,Buy,Sell,Sell,Sell,Yes
2212,45.916000000000004,Hold,Buy,Sell,Sell,Sell,Yes
2213,45.490002000000004,Hold,Buy,Sell,Sell,Sell,Yes
2214,46.358002,Hold,Buy,Sell,Sell,Sell,Yes
2215,47.108002,Hold,Buy,Hold,Sell,Sell,Yes
2216,49.419998,Sell,Buy,Hold,Sell,Sell,Yes
2217,49.174,Sell,Buy,Hold,Sell,Sell,Yes
2218,49.040001000000004,Hold,Buy,Hold,Buy,Sell,Yes
2219,48.562,Hold,Buy,Hold,Buy,Sell,Yes
2220,48.958,Hold,Buy,Hold,Buy,Buy,Yes
2221,48.698002,Hold,Buy,Hold,Buy,Buy,Yes
2222,49.32,Hold,Buy,Hold,Buy,Buy,Yes
2223,48.124001,Hold,Buy,Hold,Buy,Buy,Yes
2224,48.245998,Hold,Buy,Hold,Buy,Buy,Yes
2225,44.641998,Hold,Sell,Sell,Buy,Buy,Yes
2226,45.740002000000004,Hold,Sell,Sell,Buy,Buy,Yes
2227,48.512001,Hold,Sell,Hold,Buy,Buy,Yes
2228,48.425999,Hold,Sell,Hold,Buy,Buy,Yes
2229,48.174,Hold,Sell,Sell,Buy,Buy,Yes
2230,48.938,Hold,Buy,Hold,Buy,Buy,Yes
2231,48.625999,Hold,Buy,Sell,Buy,Buy,Yes
2232,46.605999,Hold,Sell,Sell,Buy,Buy,Yes
2233,46.285999,Hold,Sell,Sell,Buy,Buy,Yes
2234,47.543999,Hold,Sell,Sell,Buy,Buy,Yes
2235,48.009997999999996,Hold,Sell,Sell,Buy,Buy,Yes
2236,48.905998,Hold,Sell,Sell,Buy,Buy,Yes
2237,48.948002,Hold,Buy,Sell,Buy,Buy,Yes
2238,49.577999,Hold,Buy,Hold,Buy,Buy,Yes
2239,51.391998,Sell,Buy,Hold,Buy,Buy,Yes
2240,51.577999,Sell,Buy,Hold,Buy,Buy,Yes
2241,51.950001,Sell,Buy,Hold,Buy,Buy,Yes
2242,52.394001,Sell,Buy,Hold,Buy,Buy,Yes
2243,51.389998999999996,Hold,Buy,Hold,Buy,Buy,Yes
2244,50.700001,Hold,Buy,Hold,Buy,Buy,Yes
2245,51.116001000000004,Hold,Buy,Hold,Buy,Buy,Yes
2246,50.936001,Hold,Buy,Hold,Buy,Buy,Yes
2247,59.936001,Sell,Buy,Hold,Buy,Buy,Yes
2248,65.625999,Sell,Buy,Hold,Buy,Buy,Yes
2249,65.542,Sell,Buy,Hold,Buy,Buy,Yes
2250,63.243999,Sell,Buy,Hold,Buy,Buy,Yes
2251,63.001999,Sell,Buy,Hold,Buy,Buy,Yes
2252,62.984001,Sell,Buy,Hold,Buy,Buy,Yes
2253,62.661999,Hold,Buy,Hold,Buy,Buy,Yes
2254,63.493999,Sell,Buy,Hold,Buy,Buy,Yes
2255,63.443999999999996,Hold,Buy,Hold,Buy,Buy,Yes
2256,65.316002,Sell,Buy,Hold,Buy,Buy,Yes
2257,67.108002,Sell,Buy,Hold,Buy,Buy,Yes
2258,67.428001,Sell,Buy,Hold,Buy,Buy,Yes
2259,69.01799799999999,Sell,Buy,Hold,Buy,Buy,Yes
